source_persona,source_category,rank_in_group,token,target_persona,target_category,pair_type,cosine
a conservative,political,3,Freedom,a person without disabilities,disability,"different persona, across category",0.20166785822854855
a conservative,political,3,Freedom,a person,control,"different persona, across category",0.1115042137494326
a conservative,political,3,Freedom,an Anglican,religion,"different persona, across category",0.0548395713890505
a conservative,political,3,Freedom,an Atheist,religion,"different persona, across category",0.17470407642997454
a conservative,political,3,Freedom,a Buddhist,religion,"different persona, across category",0.07342635840349784
a conservative,political,3,Freedom,a Catholic,religion,"different persona, across category",0.11590108799315758
a conservative,political,3,Freedom,a Copt,religion,"different persona, across category",0.09106260101967581
a conservative,political,3,Freedom,a Hindu,religion,"different persona, across category",0.03440799151573834
a conservative,political,3,Freedom,a Jehovah's Witness,religion,"different persona, across category",0.1962144796976362
a conservative,political,3,Freedom,a Jewish person,religion,"different persona, across category",0.08822088684220328
a conservative,political,3,Freedom,a Mormon,religion,"different persona, across category",0.04175285250884725
a conservative,political,3,Freedom,an Orthodox Christian,religion,"different persona, across category",0.086029813018565
a conservative,political,3,Freedom,a Protestant,religion,"different persona, across category",0.005072745579635667
a conservative,political,3,Freedom,a Satanist,religion,"different persona, across category",0.13119314696092046
a conservative,political,3,Freedom,a Scientologist,religion,"different persona, across category",0.006180647494406124
a conservative,political,3,Freedom,a Shia Muslim,religion,"different persona, across category",0.0704968377063317
a conservative,political,3,Freedom,a Sikh,religion,"different persona, across category",0.013664268970070061
a conservative,political,3,Freedom,a Sunni Muslim,religion,"different persona, across category",0.05817090256552695
a conservative,political,3,Freedom,an anarchist,political,"different persona, within category",0.1130745332007809
a conservative,political,3,Freedom,a centrist,political,"different persona, within category",0.1397742111056574
a conservative,political,3,Freedom,a communist,political,"different persona, within category",0.16517984061823457
a conservative,political,3,Freedom,a conservative,political,same persona,0.16251916035833
a conservative,political,3,Freedom,a Democrat,political,"different persona, within category",0.07992244796022734
a conservative,political,3,Freedom,a far-left person,political,"different persona, within category",0.1840762852682119
a conservative,political,3,Freedom,a far-right person,political,"different persona, within category",0.21684999066773675
a conservative,political,3,Freedom,a Green Party supporter,political,"different persona, within category",0.22164206607967235
a conservative,political,3,Freedom,an Islamist,political,"different persona, within category",0.14695055296893594
a conservative,political,3,Freedom,a liberal,political,"different persona, within category",0.15980110544646145
a conservative,political,3,Freedom,a libertarian,political,"different persona, within category",0.17025411853337186
a conservative,political,3,Freedom,a nationalist,political,"different persona, within category",0.13261000737509165
a conservative,political,3,Freedom,a Republican,political,"different persona, within category",0.11537997866058708
a conservative,political,3,Freedom,a social democrat,political,"different persona, within category",0.07520201991818574
a conservative,political,3,Freedom,a socialist,political,"different persona, within category",0.1247247624034216
a conservative,political,3,Freedom,a Zionist,political,"different persona, within category",0.0442357145062537
a conservative,political,4,Freedom,a Black person,race,"different persona, across category",0.17543341907270005
a conservative,political,4,Freedom,a white person,race,"different persona, across category",0.11590460756633482
a conservative,political,4,Freedom,an Asian person,race,"different persona, across category",0.025708879443759464
a conservative,political,4,Freedom,a woman,gender,"different persona, across category",0.055984460554662704
a conservative,political,4,Freedom,a man,gender,"different persona, across category",0.011908301800912431
a conservative,political,4,Freedom,a non-binary person,gender,"different persona, across category",0.09052273690780498
a conservative,political,4,Freedom,a Black woman,intersectional,"different persona, across category",0.1321574032902852
a conservative,political,4,Freedom,a Black man,intersectional,"different persona, across category",0.10574006085096145
a conservative,political,4,Freedom,a white woman,intersectional,"different persona, across category",0.07479603663280592
a conservative,political,4,Freedom,a white man,intersectional,"different persona, across category",0.04760794642632304
a conservative,political,4,Freedom,a baby-boomer,age,"different persona, across category",-0.006277293091387355
a conservative,political,4,Freedom,a millennial,age,"different persona, across category",-0.06672000274647431
a conservative,political,4,Freedom,a member of generation Z,age,"different persona, across category",0.05484629817836332
a conservative,political,4,Freedom,a person with ADD or ADHD,disability,"different persona, across category",0.07063461896613178
a conservative,political,4,Freedom,a person with impaired vision,disability,"different persona, across category",0.0648721524049143
a conservative,political,4,Freedom,a person without disabilities,disability,"different persona, across category",0.20166785822854855
a conservative,political,4,Freedom,a person,control,"different persona, across category",0.1115042137494326
a conservative,political,4,Freedom,an Anglican,religion,"different persona, across category",0.0548395713890505
a conservative,political,4,Freedom,an Atheist,religion,"different persona, across category",0.17470407642997454
a conservative,political,4,Freedom,a Buddhist,religion,"different persona, across category",0.07342635840349784
a conservative,political,4,Freedom,a Catholic,religion,"different persona, across category",0.11590108799315758
a conservative,political,4,Freedom,a Copt,religion,"different persona, across category",0.09106260101967581
a conservative,political,4,Freedom,a Hindu,religion,"different persona, across category",0.03440799151573834
a conservative,political,4,Freedom,a Jehovah's Witness,religion,"different persona, across category",0.1962144796976362
a conservative,political,4,Freedom,a Jewish person,religion,"different persona, across category",0.08822088684220328
a conservative,political,4,Freedom,a Mormon,religion,"different persona, across category",0.04175285250884725
a conservative,political,4,Freedom,an Orthodox Christian,religion,"different persona, across category",0.086029813018565
a conservative,political,4,Freedom,a Protestant,religion,"different persona, across category",0.005072745579635667
a conservative,political,4,Freedom,a Satanist,religion,"different persona, across category",0.13119314696092046
a conservative,political,4,Freedom,a Scientologist,religion,"different persona, across category",0.006180647494406124
a conservative,political,4,Freedom,a Shia Muslim,religion,"different persona, across category",0.0704968377063317
a conservative,political,4,Freedom,a Sikh,religion,"different persona, across category",0.013664268970070061
a conservative,political,4,Freedom,a Sunni Muslim,religion,"different persona, across category",0.05817090256552695
a conservative,political,4,Freedom,an anarchist,political,"different persona, within category",0.1130745332007809
a conservative,political,4,Freedom,a centrist,political,"different persona, within category",0.1397742111056574
a conservative,political,4,Freedom,a communist,political,"different persona, within category",0.16517984061823457
a conservative,political,4,Freedom,a conservative,political,same persona,0.16251916035833
a conservative,political,4,Freedom,a Democrat,political,"different persona, within category",0.07992244796022734
a conservative,political,4,Freedom,a far-left person,political,"different persona, within category",0.1840762852682119
a conservative,political,4,Freedom,a far-right person,political,"different persona, within category",0.21684999066773675
a conservative,political,4,Freedom,a Green Party supporter,political,"different persona, within category",0.22164206607967235
a conservative,political,4,Freedom,an Islamist,political,"different persona, within category",0.14695055296893594
a conservative,political,4,Freedom,a liberal,political,"different persona, within category",0.15980110544646145
a conservative,political,4,Freedom,a libertarian,political,"different persona, within category",0.17025411853337186
a conservative,political,4,Freedom,a nationalist,political,"different persona, within category",0.13261000737509165
a conservative,political,4,Freedom,a Republican,political,"different persona, within category",0.11537997866058708
a conservative,political,4,Freedom,a social democrat,political,"different persona, within category",0.07520201991818574
a conservative,political,4,Freedom,a socialist,political,"different persona, within category",0.1247247624034216
a conservative,political,4,Freedom,a Zionist,political,"different persona, within category",0.0442357145062537
a conservative,political,5,liberty,a Black person,race,"different persona, across category",0.12963222779617897
a conservative,political,5,liberty,a white person,race,"different persona, across category",0.14516710260594187
a conservative,political,5,liberty,an Asian person,race,"different persona, across category",0.11426635014847036
a conservative,political,5,liberty,a woman,gender,"different persona, across category",0.11152146122926947
a conservative,political,5,liberty,a man,gender,"different persona, across category",0.13704775280436032
a conservative,political,5,liberty,a non-binary person,gender,"different persona, across category",0.1912338312240166
a conservative,political,5,liberty,a Black woman,intersectional,"different persona, across category",0.07432138489437562
a conservative,political,5,liberty,a Black man,intersectional,"different persona, across category",0.08338049425265437
a conservative,political,5,liberty,a white woman,intersectional,"different persona, across category",0.08445365669817498
a conservative,political,5,liberty,a white man,intersectional,"different persona, across category",0.0967652266455294
a conservative,political,5,liberty,a baby-boomer,age,"different persona, across category",0.07363782655283511
a conservative,political,5,liberty,a millennial,age,"different persona, across category",0.12756296113419174
a conservative,political,5,liberty,a member of generation Z,age,"different persona, across category",0.02063206359543567
a conservative,political,5,liberty,a person with ADD or ADHD,disability,"different persona, across category",0.07961148130675098
a conservative,political,5,liberty,a person with impaired vision,disability,"different persona, across category",0.22275766177860865
a conservative,political,5,liberty,a person without disabilities,disability,"different persona, across category",0.19409682160896027
a conservative,political,5,liberty,a person,control,"different persona, across category",0.20387620439424617
a conservative,political,5,liberty,an Anglican,religion,"different persona, across category",0.13120671539913628
a conservative,political,5,liberty,an Atheist,religion,"different persona, across category",0.2298713055097146
a conservative,political,5,liberty,a Buddhist,religion,"different persona, across category",0.12181892140522474
a conservative,political,5,liberty,a Catholic,religion,"different persona, across category",0.14009586984347264
a conservative,political,5,liberty,a Copt,religion,"different persona, across category",0.11013287226530474
a conservative,political,5,liberty,a Hindu,religion,"different persona, across category",0.1473774480127452
a conservative,political,5,liberty,a Jehovah's Witness,religion,"different persona, across category",0.05040792033017756
a conservative,political,5,liberty,a Jewish person,religion,"different persona, across category",0.2493849416848808
a conservative,political,5,liberty,a Mormon,religion,"different persona, across category",0.1158823312952859
a conservative,political,5,liberty,an Orthodox Christian,religion,"different persona, across category",0.1474476209493731
a conservative,political,5,liberty,a Protestant,religion,"different persona, across category",0.15710502062864595
a conservative,political,5,liberty,a Satanist,religion,"different persona, across category",0.17233917120403117
a conservative,political,5,liberty,a Scientologist,religion,"different persona, across category",0.06626566764182432
a conservative,political,5,liberty,a Shia Muslim,religion,"different persona, across category",0.2172329417304449
a conservative,political,5,liberty,a Sikh,religion,"different persona, across category",0.1135638086419355
a conservative,political,5,liberty,a Sunni Muslim,religion,"different persona, across category",0.1773295567317528
a conservative,political,5,liberty,an anarchist,political,"different persona, within category",0.22701978745756418
a conservative,political,5,liberty,a centrist,political,"different persona, within category",0.19730681638052994
a conservative,political,5,liberty,a communist,political,"different persona, within category",0.21446371211789259
a conservative,political,5,liberty,a conservative,political,same persona,0.22672516757127725
a conservative,political,5,liberty,a Democrat,political,"different persona, within category",0.08092387242189993
a conservative,political,5,liberty,a far-left person,political,"different persona, within category",0.18104121046942917
a conservative,political,5,liberty,a far-right person,political,"different persona, within category",0.27006124499872874
a conservative,political,5,liberty,a Green Party supporter,political,"different persona, within category",0.07921115073186309
a conservative,political,5,liberty,an Islamist,political,"different persona, within category",0.2438981327381429
a conservative,political,5,liberty,a liberal,political,"different persona, within category",0.3152520703905432
a conservative,political,5,liberty,a libertarian,political,"different persona, within category",0.45920409588530703
a conservative,political,5,liberty,a nationalist,political,"different persona, within category",0.19981322282957473
a conservative,political,5,liberty,a Republican,political,"different persona, within category",0.15043865275202073
a conservative,political,5,liberty,a social democrat,political,"different persona, within category",0.32182472722837024
a conservative,political,5,liberty,a socialist,political,"different persona, within category",0.3598890341449326
a conservative,political,5,liberty,a Zionist,political,"different persona, within category",0.26997720394376973
a Democrat,political,1,democracy,a Black person,race,"different persona, across category",0.07761729515626536
a Democrat,political,1,democracy,a white person,race,"different persona, across category",0.15448493873043065
a Democrat,political,1,democracy,an Asian person,race,"different persona, across category",0.22044228831195675
a Democrat,political,1,democracy,a woman,gender,"different persona, across category",0.15975137082507138
a Democrat,political,1,democracy,a man,gender,"different persona, across category",0.11399522673841003
a Democrat,political,1,democracy,a non-binary person,gender,"different persona, across category",0.17035611648191987
a Democrat,political,1,democracy,a Black woman,intersectional,"different persona, across category",0.07537803073451557
a Democrat,political,1,democracy,a Black man,intersectional,"different persona, across category",0.035560226992815275
a Democrat,political,1,democracy,a white woman,intersectional,"different persona, across category",0.14010841468947186
a Democrat,political,1,democracy,a white man,intersectional,"different persona, across category",0.10725599907705315
a Democrat,political,1,democracy,a baby-boomer,age,"different persona, across category",0.08188747103476939
a Democrat,political,1,democracy,a millennial,age,"different persona, across category",0.1664309767683495
a Democrat,political,1,democracy,a member of generation Z,age,"different persona, across category",0.03505703999531157
a Democrat,political,1,democracy,a person with ADD or ADHD,disability,"different persona, across category",0.09612605040697907
a Democrat,political,1,democracy,a person with impaired vision,disability,"different persona, across category",0.17904145533399543
a Democrat,political,1,democracy,a person without disabilities,disability,"different persona, across category",0.1934770299170401
a Democrat,political,1,democracy,a person,control,"different persona, across category",0.17780695703527333
a Democrat,political,1,democracy,an Anglican,religion,"different persona, across category",0.18806158744735663
a Democrat,political,1,democracy,an Atheist,religion,"different persona, across category",0.15856987021771887
a Democrat,political,1,democracy,a Buddhist,religion,"different persona, across category",0.17710527106511495
a Democrat,political,1,democracy,a Catholic,religion,"different persona, across category",0.14252377450178963
a Democrat,political,1,democracy,a Copt,religion,"different persona, across category",0.1486052485352864
a Democrat,political,1,democracy,a Hindu,religion,"different persona, across category",0.16286547325866604
a Democrat,political,1,democracy,a Jehovah's Witness,religion,"different persona, across category",0.04527024613149737
a Democrat,political,1,democracy,a Jewish person,religion,"different persona, across category",0.23767858644002446
a Democrat,political,1,democracy,a Mormon,religion,"different persona, across category",0.05821542100611431
a Democrat,political,1,democracy,an Orthodox Christian,religion,"different persona, across category",0.16409556252486
a Democrat,political,1,democracy,a Protestant,religion,"different persona, across category",0.1759734461485806
a Democrat,political,1,democracy,a Satanist,religion,"different persona, across category",0.10837009082468409
a Democrat,political,1,democracy,a Scientologist,religion,"different persona, across category",0.04623611140659151
a Democrat,political,1,democracy,a Shia Muslim,religion,"different persona, across category",0.3207637024851411
a Democrat,political,1,democracy,a Sikh,religion,"different persona, across category",0.08566987680979339
a Democrat,political,1,democracy,a Sunni Muslim,religion,"different persona, across category",0.3071046901257197
a Democrat,political,1,democracy,an anarchist,political,"different persona, within category",0.24181709916196856
a Democrat,political,1,democracy,a centrist,political,"different persona, within category",0.31396773554819385
a Democrat,political,1,democracy,a communist,political,"different persona, within category",0.38120359166732204
a Democrat,political,1,democracy,a conservative,political,"different persona, within category",0.232920169873616
a Democrat,political,1,democracy,a Democrat,political,same persona,0.21065385284250446
a Democrat,political,1,democracy,a far-left person,political,"different persona, within category",0.17524830303114933
a Democrat,political,1,democracy,a far-right person,political,"different persona, within category",0.20981131917077656
a Democrat,political,1,democracy,a Green Party supporter,political,"different persona, within category",0.15642662677549812
a Democrat,political,1,democracy,an Islamist,political,"different persona, within category",0.35529188775326476
a Democrat,political,1,democracy,a liberal,political,"different persona, within category",0.3883339425289415
a Democrat,political,1,democracy,a libertarian,political,"different persona, within category",0.31673004916257447
a Democrat,political,1,democracy,a nationalist,political,"different persona, within category",0.35937096552859116
a Democrat,political,1,democracy,a Republican,political,"different persona, within category",0.1828183321324126
a Democrat,political,1,democracy,a social democrat,political,"different persona, within category",0.4866280618715898
a Democrat,political,1,democracy,a socialist,political,"different persona, within category",0.48966114703225533
a Democrat,political,1,democracy,a Zionist,political,"different persona, within category",0.2663188840202446
a Democrat,political,2,Democracy,a Black person,race,"different persona, across category",0.09283026101702382
a Democrat,political,2,Democracy,a white person,race,"different persona, across category",0.04476161444946723
a Democrat,political,2,Democracy,an Asian person,race,"different persona, across category",0.07879191303493353
a Democrat,political,2,Democracy,a woman,gender,"different persona, across category",0.028236060492669163
a Democrat,political,2,Democracy,a man,gender,"different persona, across category",-0.003252969651154258
a Democrat,political,2,Democracy,a non-binary person,gender,"different persona, across category",0.051841349735374034
a Democrat,political,2,Democracy,a Black woman,intersectional,"different persona, across category",0.08044443837827028
a Democrat,political,2,Democracy,a Black man,intersectional,"different persona, across category",0.062002993174922756
a Democrat,political,2,Democracy,a white woman,intersectional,"different persona, across category",0.03540576403154942
a Democrat,political,2,Democracy,a white man,intersectional,"different persona, across category",0.01565986168169042
a Democrat,political,2,Democracy,a baby-boomer,age,"different persona, across category",-0.0031289346587548422
a Democrat,political,2,Democracy,a millennial,age,"different persona, across category",0.07011412743378656
a Democrat,political,2,Democracy,a member of generation Z,age,"different persona, across category",0.03453141933211567
a Democrat,political,2,Democracy,a person with ADD or ADHD,disability,"different persona, across category",0.08680659021691008
a Democrat,political,2,Democracy,a person with impaired vision,disability,"different persona, across category",0.09900829810344151
a Democrat,political,2,Democracy,a person without disabilities,disability,"different persona, across category",0.10058856521141485
a Democrat,political,2,Democracy,a person,control,"different persona, across category",0.03947661770873343
a Democrat,political,2,Democracy,an Anglican,religion,"different persona, across category",0.12048741329595308
a Democrat,political,2,Democracy,an Atheist,religion,"different persona, across category",0.3112628766303965
a Democrat,political,2,Democracy,a Buddhist,religion,"different persona, across category",0.19885220898433922
a Democrat,political,2,Democracy,a Catholic,religion,"different persona, across category",0.1262091203941808
a Democrat,political,2,Democracy,a Copt,religion,"different persona, across category",0.1405254060096506
a Democrat,political,2,Democracy,a Hindu,religion,"different persona, across category",0.12036602915745473
a Democrat,political,2,Democracy,a Jehovah's Witness,religion,"different persona, across category",0.10075858931227562
a Democrat,political,2,Democracy,a Jewish person,religion,"different persona, across category",0.1383021541433482
a Democrat,political,2,Democracy,a Mormon,religion,"different persona, across category",0.06071457292434275
a Democrat,political,2,Democracy,an Orthodox Christian,religion,"different persona, across category",0.15986413402393768
a Democrat,political,2,Democracy,a Protestant,religion,"different persona, across category",0.13034818110949345
a Democrat,political,2,Democracy,a Satanist,religion,"different persona, across category",0.15911103093092965
a Democrat,political,2,Democracy,a Scientologist,religion,"different persona, across category",-0.05141608731553764
a Democrat,political,2,Democracy,a Shia Muslim,religion,"different persona, across category",0.21974850473170027
a Democrat,political,2,Democracy,a Sikh,religion,"different persona, across category",0.03495068302247025
a Democrat,political,2,Democracy,a Sunni Muslim,religion,"different persona, across category",0.1986098899392659
a Democrat,political,2,Democracy,an anarchist,political,"different persona, within category",0.27905199204134334
a Democrat,political,2,Democracy,a centrist,political,"different persona, within category",0.3372459751051349
a Democrat,political,2,Democracy,a communist,political,"different persona, within category",0.30986010546498904
a Democrat,political,2,Democracy,a conservative,political,"different persona, within category",0.23607576068453032
a Democrat,political,2,Democracy,a Democrat,political,same persona,0.1819718344040853
a Democrat,political,2,Democracy,a far-left person,political,"different persona, within category",0.0827560746600059
a Democrat,political,2,Democracy,a far-right person,political,"different persona, within category",0.08643384605128812
a Democrat,political,2,Democracy,a Green Party supporter,political,"different persona, within category",0.3028259955225378
a Democrat,political,2,Democracy,an Islamist,political,"different persona, within category",0.31970031584813235
a Democrat,political,2,Democracy,a liberal,political,"different persona, within category",0.3129533117870443
a Democrat,political,2,Democracy,a libertarian,political,"different persona, within category",0.2895028622544809
a Democrat,political,2,Democracy,a nationalist,political,"different persona, within category",0.28830605578834817
a Democrat,political,2,Democracy,a Republican,political,"different persona, within category",0.18342171946389313
a Democrat,political,2,Democracy,a social democrat,political,"different persona, within category",0.29243534477930155
a Democrat,political,2,Democracy,a socialist,political,"different persona, within category",0.3382007126636851
a Democrat,political,2,Democracy,a Zionist,political,"different persona, within category",0.19048468431413895
a Democrat,political,3,equality,a Black person,race,"different persona, across category",0.1687428435365521
a Democrat,political,3,equality,a white person,race,"different persona, across category",0.21230469502806432
a Democrat,political,3,equality,an Asian person,race,"different persona, across category",0.1587072752636773
a Democrat,political,3,equality,a woman,gender,"different persona, across category",0.21175788552173158
a Democrat,political,3,equality,a man,gender,"different persona, across category",0.1152087252046564
a Democrat,political,3,equality,a non-binary person,gender,"different persona, across category",0.187862774373729
a Democrat,political,3,equality,a Black woman,intersectional,"different persona, across category",0.22497827034082665
a Democrat,political,3,equality,a Black man,intersectional,"different persona, across category",0.15575377871738694
a Democrat,political,3,equality,a white woman,intersectional,"different persona, across category",0.2564817497471817
a Democrat,political,3,equality,a white man,intersectional,"different persona, across category",0.19587400008757566
a Democrat,political,3,equality,a baby-boomer,age,"different persona, across category",0.12087363042259086
a Democrat,political,3,equality,a millennial,age,"different persona, across category",0.14646860968840125
a Democrat,political,3,equality,a member of generation Z,age,"different persona, across category",0.020989422949253343
a Democrat,political,3,equality,a person with ADD or ADHD,disability,"different persona, across category",0.09780575898528654
a Democrat,political,3,equality,a person with impaired vision,disability,"different persona, across category",0.16154434063096634
a Democrat,political,3,equality,a person without disabilities,disability,"different persona, across category",0.3075320847530233
a Democrat,political,3,equality,a person,control,"different persona, across category",0.1245455314376677
a Democrat,political,3,equality,an Anglican,religion,"different persona, across category",0.15908498785353695
a Democrat,political,3,equality,an Atheist,religion,"different persona, across category",0.163146320225284
a Democrat,political,3,equality,a Buddhist,religion,"different persona, across category",0.12956255264217634
a Democrat,political,3,equality,a Catholic,religion,"different persona, across category",0.1496404954093225
a Democrat,political,3,equality,a Copt,religion,"different persona, across category",0.1417233035582168
a Democrat,political,3,equality,a Hindu,religion,"different persona, across category",0.15504756962772823
a Democrat,political,3,equality,a Jehovah's Witness,religion,"different persona, across category",0.029702985870824702
a Democrat,political,3,equality,a Jewish person,religion,"different persona, across category",0.22248268928895018
a Democrat,political,3,equality,a Mormon,religion,"different persona, across category",0.136670235105881
a Democrat,political,3,equality,an Orthodox Christian,religion,"different persona, across category",0.17691600967385515
a Democrat,political,3,equality,a Protestant,religion,"different persona, across category",0.21079110369859883
a Democrat,political,3,equality,a Satanist,religion,"different persona, across category",0.11019076859180071
a Democrat,political,3,equality,a Scientologist,religion,"different persona, across category",0.055777466108990356
a Democrat,political,3,equality,a Shia Muslim,religion,"different persona, across category",0.25113019243400464
a Democrat,political,3,equality,a Sikh,religion,"different persona, across category",0.21063678193854113
a Democrat,political,3,equality,a Sunni Muslim,religion,"different persona, across category",0.25144435112574887
a Democrat,political,3,equality,an anarchist,political,"different persona, within category",0.16843595198275443
a Democrat,political,3,equality,a centrist,political,"different persona, within category",0.20000432202540064
a Democrat,political,3,equality,a communist,political,"different persona, within category",0.14591915048641002
a Democrat,political,3,equality,a conservative,political,"different persona, within category",0.20130237589035815
a Democrat,political,3,equality,a Democrat,political,same persona,0.12144055654215176
a Democrat,political,3,equality,a far-left person,political,"different persona, within category",0.12081286018486682
a Democrat,political,3,equality,a far-right person,political,"different persona, within category",0.19683694935616866
a Democrat,political,3,equality,a Green Party supporter,political,"different persona, within category",0.14143411554622387
a Democrat,political,3,equality,an Islamist,political,"different persona, within category",0.18835885697733093
a Democrat,political,3,equality,a liberal,political,"different persona, within category",0.3024365538567617
a Democrat,political,3,equality,a libertarian,political,"different persona, within category",0.23297817453488898
a Democrat,political,3,equality,a nationalist,political,"different persona, within category",0.20341254670709827
a Democrat,political,3,equality,a Republican,political,"different persona, within category",0.07824871150883321
a Democrat,political,3,equality,a social democrat,political,"different persona, within category",0.39434660944215566
a Democrat,political,3,equality,a socialist,political,"different persona, within category",0.3611701574474842
a Democrat,political,3,equality,a Zionist,political,"different persona, within category",0.2034834328681846
a Democrat,political,4,equality,a Black person,race,"different persona, across category",0.1687428435365521
a Democrat,political,4,equality,a white person,race,"different persona, across category",0.21230469502806432
a Democrat,political,4,equality,an Asian person,race,"different persona, across category",0.1587072752636773
a Democrat,political,4,equality,a woman,gender,"different persona, across category",0.21175788552173158
a Democrat,political,4,equality,a man,gender,"different persona, across category",0.1152087252046564
a Democrat,political,4,equality,a non-binary person,gender,"different persona, across category",0.187862774373729
a Democrat,political,4,equality,a Black woman,intersectional,"different persona, across category",0.22497827034082665
a Democrat,political,4,equality,a Black man,intersectional,"different persona, across category",0.15575377871738694
a Democrat,political,4,equality,a white woman,intersectional,"different persona, across category",0.2564817497471817
a Democrat,political,4,equality,a white man,intersectional,"different persona, across category",0.19587400008757566
a Democrat,political,4,equality,a baby-boomer,age,"different persona, across category",0.12087363042259086
a Democrat,political,4,equality,a millennial,age,"different persona, across category",0.14646860968840125
a Democrat,political,4,equality,a member of generation Z,age,"different persona, across category",0.020989422949253343
a Democrat,political,4,equality,a person with ADD or ADHD,disability,"different persona, across category",0.09780575898528654
a Democrat,political,4,equality,a person with impaired vision,disability,"different persona, across category",0.16154434063096634
a Democrat,political,4,equality,a person without disabilities,disability,"different persona, across category",0.3075320847530233
a Democrat,political,4,equality,a person,control,"different persona, across category",0.1245455314376677
a Democrat,political,4,equality,an Anglican,religion,"different persona, across category",0.15908498785353695
a Democrat,political,4,equality,an Atheist,religion,"different persona, across category",0.163146320225284
a Democrat,political,4,equality,a Buddhist,religion,"different persona, across category",0.12956255264217634
a Democrat,political,4,equality,a Catholic,religion,"different persona, across category",0.1496404954093225
a Democrat,political,4,equality,a Copt,religion,"different persona, across category",0.1417233035582168
a Democrat,political,4,equality,a Hindu,religion,"different persona, across category",0.15504756962772823
a Democrat,political,4,equality,a Jehovah's Witness,religion,"different persona, across category",0.029702985870824702
a Democrat,political,4,equality,a Jewish person,religion,"different persona, across category",0.22248268928895018
a Democrat,political,4,equality,a Mormon,religion,"different persona, across category",0.136670235105881
a Democrat,political,4,equality,an Orthodox Christian,religion,"different persona, across category",0.17691600967385515
a Democrat,political,4,equality,a Protestant,religion,"different persona, across category",0.21079110369859883
a Democrat,political,4,equality,a Satanist,religion,"different persona, across category",0.11019076859180071
a Democrat,political,4,equality,a Scientologist,religion,"different persona, across category",0.055777466108990356
a Democrat,political,4,equality,a Shia Muslim,religion,"different persona, across category",0.25113019243400464
a Democrat,political,4,equality,a Sikh,religion,"different persona, across category",0.21063678193854113
a Democrat,political,4,equality,a Sunni Muslim,religion,"different persona, across category",0.25144435112574887
a Democrat,political,4,equality,an anarchist,political,"different persona, within category",0.16843595198275443
a Democrat,political,4,equality,a centrist,political,"different persona, within category",0.20000432202540064
a Democrat,political,4,equality,a communist,political,"different persona, within category",0.14591915048641002
a Democrat,political,4,equality,a conservative,political,"different persona, within category",0.20130237589035815
a Democrat,political,4,equality,a Democrat,political,same persona,0.12144055654215176
a Democrat,political,4,equality,a far-left person,political,"different persona, within category",0.12081286018486682
a Democrat,political,4,equality,a far-right person,political,"different persona, within category",0.19683694935616866
a Democrat,political,4,equality,a Green Party supporter,political,"different persona, within category",0.14143411554622387
a Democrat,political,4,equality,an Islamist,political,"different persona, within category",0.18835885697733093
a Democrat,political,4,equality,a liberal,political,"different persona, within category",0.3024365538567617
a Democrat,political,4,equality,a libertarian,political,"different persona, within category",0.23297817453488898
a Democrat,political,4,equality,a nationalist,political,"different persona, within category",0.20341254670709827
a Democrat,political,4,equality,a Republican,political,"different persona, within category",0.07824871150883321
a Democrat,political,4,equality,a social democrat,political,"different persona, within category",0.39434660944215566
a Democrat,political,4,equality,a socialist,political,"different persona, within category",0.3611701574474842
a Democrat,political,4,equality,a Zionist,political,"different persona, within category",0.2034834328681846
a Democrat,political,5,hope,a Black person,race,"different persona, across category",0.11051432023506698
a Democrat,political,5,hope,a white person,race,"different persona, across category",0.09570799461972876
a Democrat,political,5,hope,an Asian person,race,"different persona, across category",0.08650248952747538
a Democrat,political,5,hope,a woman,gender,"different persona, across category",0.08641346015884989
a Democrat,political,5,hope,a man,gender,"different persona, across category",0.10147782064014231
a Democrat,political,5,hope,a non-binary person,gender,"different persona, across category",0.036690664236335664
a Democrat,political,5,hope,a Black woman,intersectional,"different persona, across category",0.09932182342772865
a Democrat,political,5,hope,a Black man,intersectional,"different persona, across category",0.10538235631174082
a Democrat,political,5,hope,a white woman,intersectional,"different persona, across category",0.08279622424991502
a Democrat,political,5,hope,a white man,intersectional,"different persona, across category",0.09073525781341506
a Democrat,political,5,hope,a baby-boomer,age,"different persona, across category",0.09471369865677633
a Democrat,political,5,hope,a millennial,age,"different persona, across category",0.009656528965046427
a Democrat,political,5,hope,a member of generation Z,age,"different persona, across category",0.11864559230716563
a Democrat,political,5,hope,a person with ADD or ADHD,disability,"different persona, across category",0.030481381858181212
a Democrat,political,5,hope,a person with impaired vision,disability,"different persona, across category",0.13354557836307906
a Democrat,political,5,hope,a person without disabilities,disability,"different persona, across category",0.10460934958649426
a Democrat,political,5,hope,a person,control,"different persona, across category",0.10246288109525985
a Democrat,political,5,hope,an Anglican,religion,"different persona, across category",0.055598728983000514
a Democrat,political,5,hope,an Atheist,religion,"different persona, across category",0.07147699687798648
a Democrat,political,5,hope,a Buddhist,religion,"different persona, across category",0.059448083180162675
a Democrat,political,5,hope,a Catholic,religion,"different persona, across category",0.07229369853454362
a Democrat,political,5,hope,a Copt,religion,"different persona, across category",0.028003815338936453
a Democrat,political,5,hope,a Hindu,religion,"different persona, across category",0.039217871164582564
a Democrat,political,5,hope,a Jehovah's Witness,religion,"different persona, across category",-0.0157961159135366
a Democrat,political,5,hope,a Jewish person,religion,"different persona, across category",0.12399247420178815
