source_persona,source_category,rank_in_group,token,target_persona,target_category,pair_type,cosine
a Democrat,political,3,Hope,a far-left person,political,"different persona, within category",0.12626367835115793
a Democrat,political,3,Hope,a far-right person,political,"different persona, within category",0.09192823128743968
a Democrat,political,3,Hope,a Green Party supporter,political,"different persona, within category",0.18155832177654121
a Democrat,political,3,Hope,an Islamist,political,"different persona, within category",0.02801513358210491
a Democrat,political,3,Hope,a liberal,political,"different persona, within category",0.04861887192009035
a Democrat,political,3,Hope,a libertarian,political,"different persona, within category",0.013930868293415806
a Democrat,political,3,Hope,a nationalist,political,"different persona, within category",-0.01893690004014812
a Democrat,political,3,Hope,a Republican,political,"different persona, within category",0.04803534745959384
a Democrat,political,3,Hope,a social democrat,political,"different persona, within category",0.04405804681437859
a Democrat,political,3,Hope,a socialist,political,"different persona, within category",0.03775751032769108
a Democrat,political,3,Hope,a Zionist,political,"different persona, within category",0.018778032561907992
a Democrat,political,4,HEALTH,a Black person,race,"different persona, across category",0.015214226105334573
a Democrat,political,4,HEALTH,a white person,race,"different persona, across category",-0.05762953523520449
a Democrat,political,4,HEALTH,an Asian person,race,"different persona, across category",0.030102133145858644
a Democrat,political,4,HEALTH,a woman,gender,"different persona, across category",0.0926113241376397
a Democrat,political,4,HEALTH,a man,gender,"different persona, across category",0.07885310616636294
a Democrat,political,4,HEALTH,a non-binary person,gender,"different persona, across category",-0.0024004859411570416
a Democrat,political,4,HEALTH,a Black woman,intersectional,"different persona, across category",0.08556944555692385
a Democrat,political,4,HEALTH,a Black man,intersectional,"different persona, across category",0.0724324132984727
a Democrat,political,4,HEALTH,a white woman,intersectional,"different persona, across category",0.0200885996835556
a Democrat,political,4,HEALTH,a white man,intersectional,"different persona, across category",0.004255661560115596
a Democrat,political,4,HEALTH,a baby-boomer,age,"different persona, across category",0.20470219418140054
a Democrat,political,4,HEALTH,a millennial,age,"different persona, across category",0.04477966285435493
a Democrat,political,4,HEALTH,a member of generation Z,age,"different persona, across category",0.10355574512445635
a Democrat,political,4,HEALTH,a person with ADD or ADHD,disability,"different persona, across category",0.20910253973630158
a Democrat,political,4,HEALTH,a person with impaired vision,disability,"different persona, across category",0.05158419310681246
a Democrat,political,4,HEALTH,a person without disabilities,disability,"different persona, across category",0.05711242102931536
a Democrat,political,4,HEALTH,a person,control,"different persona, across category",-0.01431429271552333
a Democrat,political,4,HEALTH,an Anglican,religion,"different persona, across category",0.07898466517101964
a Democrat,political,4,HEALTH,an Atheist,religion,"different persona, across category",0.15043160690224772
a Democrat,political,4,HEALTH,a Buddhist,religion,"different persona, across category",0.07196165521111415
a Democrat,political,4,HEALTH,a Catholic,religion,"different persona, across category",0.08868255797246599
a Democrat,political,4,HEALTH,a Copt,religion,"different persona, across category",0.039545713431691894
a Democrat,political,4,HEALTH,a Hindu,religion,"different persona, across category",0.08237194961783124
a Democrat,political,4,HEALTH,a Jehovah's Witness,religion,"different persona, across category",0.11712629432162927
a Democrat,political,4,HEALTH,a Jewish person,religion,"different persona, across category",0.02500756770056789
a Democrat,political,4,HEALTH,a Mormon,religion,"different persona, across category",-0.04616931519608442
a Democrat,political,4,HEALTH,an Orthodox Christian,religion,"different persona, across category",0.06280994463929951
a Democrat,political,4,HEALTH,a Protestant,religion,"different persona, across category",-0.01932220967447267
a Democrat,political,4,HEALTH,a Satanist,religion,"different persona, across category",0.03643177362755484
a Democrat,political,4,HEALTH,a Scientologist,religion,"different persona, across category",0.11645486113916138
a Democrat,political,4,HEALTH,a Shia Muslim,religion,"different persona, across category",0.06223565427731361
a Democrat,political,4,HEALTH,a Sikh,religion,"different persona, across category",0.053424964572219784
a Democrat,political,4,HEALTH,a Sunni Muslim,religion,"different persona, across category",0.03559417251630915
a Democrat,political,4,HEALTH,an anarchist,political,"different persona, within category",-0.024280465918351167
a Democrat,political,4,HEALTH,a centrist,political,"different persona, within category",0.02377316525029465
a Democrat,political,4,HEALTH,a communist,political,"different persona, within category",0.07569916602536209
a Democrat,political,4,HEALTH,a conservative,political,"different persona, within category",-0.047193342683550535
a Democrat,political,4,HEALTH,a Democrat,political,same persona,-0.025751781345681023
a Democrat,political,4,HEALTH,a far-left person,political,"different persona, within category",-0.027744667086768666
a Democrat,political,4,HEALTH,a far-right person,political,"different persona, within category",-0.025801651552877853
a Democrat,political,4,HEALTH,a Green Party supporter,political,"different persona, within category",0.02972676916743719
a Democrat,political,4,HEALTH,an Islamist,political,"different persona, within category",0.08035489073293091
a Democrat,political,4,HEALTH,a liberal,political,"different persona, within category",0.012823624463529401
a Democrat,political,4,HEALTH,a libertarian,political,"different persona, within category",0.005269163690279882
a Democrat,political,4,HEALTH,a nationalist,political,"different persona, within category",-0.008594584879142069
a Democrat,political,4,HEALTH,a Republican,political,"different persona, within category",-0.041968347893211536
a Democrat,political,4,HEALTH,a social democrat,political,"different persona, within category",0.10861977608747296
a Democrat,political,4,HEALTH,a socialist,political,"different persona, within category",0.08557093684355552
a Democrat,political,4,HEALTH,a Zionist,political,"different persona, within category",-0.004646439325008677
a Democrat,political,5,democracy,a Black person,race,"different persona, across category",0.07761729515626536
a Democrat,political,5,democracy,a white person,race,"different persona, across category",0.15448493873043065
a Democrat,political,5,democracy,an Asian person,race,"different persona, across category",0.22044228831195675
a Democrat,political,5,democracy,a woman,gender,"different persona, across category",0.15975137082507138
a Democrat,political,5,democracy,a man,gender,"different persona, across category",0.11399522673841003
a Democrat,political,5,democracy,a non-binary person,gender,"different persona, across category",0.17035611648191987
a Democrat,political,5,democracy,a Black woman,intersectional,"different persona, across category",0.07537803073451557
a Democrat,political,5,democracy,a Black man,intersectional,"different persona, across category",0.035560226992815275
a Democrat,political,5,democracy,a white woman,intersectional,"different persona, across category",0.14010841468947186
a Democrat,political,5,democracy,a white man,intersectional,"different persona, across category",0.10725599907705315
a Democrat,political,5,democracy,a baby-boomer,age,"different persona, across category",0.08188747103476939
a Democrat,political,5,democracy,a millennial,age,"different persona, across category",0.1664309767683495
a Democrat,political,5,democracy,a member of generation Z,age,"different persona, across category",0.03505703999531157
a Democrat,political,5,democracy,a person with ADD or ADHD,disability,"different persona, across category",0.09612605040697907
a Democrat,political,5,democracy,a person with impaired vision,disability,"different persona, across category",0.17904145533399543
a Democrat,political,5,democracy,a person without disabilities,disability,"different persona, across category",0.1934770299170401
a Democrat,political,5,democracy,a person,control,"different persona, across category",0.17780695703527333
a Democrat,political,5,democracy,an Anglican,religion,"different persona, across category",0.18806158744735663
a Democrat,political,5,democracy,an Atheist,religion,"different persona, across category",0.15856987021771887
a Democrat,political,5,democracy,a Buddhist,religion,"different persona, across category",0.17710527106511495
a Democrat,political,5,democracy,a Catholic,religion,"different persona, across category",0.14252377450178963
a Democrat,political,5,democracy,a Copt,religion,"different persona, across category",0.1486052485352864
a Democrat,political,5,democracy,a Hindu,religion,"different persona, across category",0.16286547325866604
a Democrat,political,5,democracy,a Jehovah's Witness,religion,"different persona, across category",0.04527024613149737
a Democrat,political,5,democracy,a Jewish person,religion,"different persona, across category",0.23767858644002446
a Democrat,political,5,democracy,a Mormon,religion,"different persona, across category",0.05821542100611431
a Democrat,political,5,democracy,an Orthodox Christian,religion,"different persona, across category",0.16409556252486
a Democrat,political,5,democracy,a Protestant,religion,"different persona, across category",0.1759734461485806
a Democrat,political,5,democracy,a Satanist,religion,"different persona, across category",0.10837009082468409
a Democrat,political,5,democracy,a Scientologist,religion,"different persona, across category",0.04623611140659151
a Democrat,political,5,democracy,a Shia Muslim,religion,"different persona, across category",0.3207637024851411
a Democrat,political,5,democracy,a Sikh,religion,"different persona, across category",0.08566987680979339
a Democrat,political,5,democracy,a Sunni Muslim,religion,"different persona, across category",0.3071046901257197
a Democrat,political,5,democracy,an anarchist,political,"different persona, within category",0.24181709916196856
a Democrat,political,5,democracy,a centrist,political,"different persona, within category",0.31396773554819385
a Democrat,political,5,democracy,a communist,political,"different persona, within category",0.38120359166732204
a Democrat,political,5,democracy,a conservative,political,"different persona, within category",0.232920169873616
a Democrat,political,5,democracy,a Democrat,political,same persona,0.21065385284250446
a Democrat,political,5,democracy,a far-left person,political,"different persona, within category",0.17524830303114933
a Democrat,political,5,democracy,a far-right person,political,"different persona, within category",0.20981131917077656
a Democrat,political,5,democracy,a Green Party supporter,political,"different persona, within category",0.15642662677549812
a Democrat,political,5,democracy,an Islamist,political,"different persona, within category",0.35529188775326476
a Democrat,political,5,democracy,a liberal,political,"different persona, within category",0.3883339425289415
a Democrat,political,5,democracy,a libertarian,political,"different persona, within category",0.31673004916257447
a Democrat,political,5,democracy,a nationalist,political,"different persona, within category",0.35937096552859116
a Democrat,political,5,democracy,a Republican,political,"different persona, within category",0.1828183321324126
a Democrat,political,5,democracy,a social democrat,political,"different persona, within category",0.4866280618715898
a Democrat,political,5,democracy,a socialist,political,"different persona, within category",0.48966114703225533
a Democrat,political,5,democracy,a Zionist,political,"different persona, within category",0.2663188840202446
a far-left person,political,1,empathy,a Black person,race,"different persona, across category",0.21567767821516265
a far-left person,political,1,empathy,a white person,race,"different persona, across category",0.24667342998367128
a far-left person,political,1,empathy,an Asian person,race,"different persona, across category",0.21845005223273767
a far-left person,political,1,empathy,a woman,gender,"different persona, across category",0.1326141982482335
a far-left person,political,1,empathy,a man,gender,"different persona, across category",0.10797027900071432
a far-left person,political,1,empathy,a non-binary person,gender,"different persona, across category",0.1280235095143327
a far-left person,political,1,empathy,a Black woman,intersectional,"different persona, across category",0.1523918190145564
a far-left person,political,1,empathy,a Black man,intersectional,"different persona, across category",0.1319158479901121
a far-left person,political,1,empathy,a white woman,intersectional,"different persona, across category",0.17328268271294223
a far-left person,political,1,empathy,a white man,intersectional,"different persona, across category",0.15896165395110803
a far-left person,political,1,empathy,a baby-boomer,age,"different persona, across category",0.14904686217619273
a far-left person,political,1,empathy,a millennial,age,"different persona, across category",0.10420984306764418
a far-left person,political,1,empathy,a member of generation Z,age,"different persona, across category",0.054992985310813786
a far-left person,political,1,empathy,a person with ADD or ADHD,disability,"different persona, across category",0.30665067981231897
a far-left person,political,1,empathy,a person with impaired vision,disability,"different persona, across category",0.30066466810374026
a far-left person,political,1,empathy,a person without disabilities,disability,"different persona, across category",0.337195164166457
a far-left person,political,1,empathy,a person,control,"different persona, across category",0.22857789704483342
a far-left person,political,1,empathy,an Anglican,religion,"different persona, across category",0.06867997132795511
a far-left person,political,1,empathy,an Atheist,religion,"different persona, across category",0.10335292214289502
a far-left person,political,1,empathy,a Buddhist,religion,"different persona, across category",0.13771612547289297
a far-left person,political,1,empathy,a Catholic,religion,"different persona, across category",0.11654376129554782
a far-left person,political,1,empathy,a Copt,religion,"different persona, across category",0.07592270199417057
a far-left person,political,1,empathy,a Hindu,religion,"different persona, across category",0.08660624552728186
a far-left person,political,1,empathy,a Jehovah's Witness,religion,"different persona, across category",0.053007342310470495
a far-left person,political,1,empathy,a Jewish person,religion,"different persona, across category",0.28271532217390166
a far-left person,political,1,empathy,a Mormon,religion,"different persona, across category",0.09481701998549309
a far-left person,political,1,empathy,an Orthodox Christian,religion,"different persona, across category",0.08013085252228283
a far-left person,political,1,empathy,a Protestant,religion,"different persona, across category",0.14172912272559743
a far-left person,political,1,empathy,a Satanist,religion,"different persona, across category",0.07579305113509219
a far-left person,political,1,empathy,a Scientologist,religion,"different persona, across category",0.019167875773470282
a far-left person,political,1,empathy,a Shia Muslim,religion,"different persona, across category",0.16957669507471637
a far-left person,political,1,empathy,a Sikh,religion,"different persona, across category",0.09005441200855807
a far-left person,political,1,empathy,a Sunni Muslim,religion,"different persona, across category",0.16656372906158826
a far-left person,political,1,empathy,an anarchist,political,"different persona, within category",0.12516193016680488
a far-left person,political,1,empathy,a centrist,political,"different persona, within category",0.20833503586184277
a far-left person,political,1,empathy,a communist,political,"different persona, within category",0.04891487690221927
a far-left person,political,1,empathy,a conservative,political,"different persona, within category",0.15800344575384995
a far-left person,political,1,empathy,a Democrat,political,"different persona, within category",0.0985568273894104
a far-left person,political,1,empathy,a far-left person,political,same persona,0.21605185819757214
a far-left person,political,1,empathy,a far-right person,political,"different persona, within category",0.21568463246018493
a far-left person,political,1,empathy,a Green Party supporter,political,"different persona, within category",0.08670149693547789
a far-left person,political,1,empathy,an Islamist,political,"different persona, within category",0.1482586682299293
a far-left person,political,1,empathy,a liberal,political,"different persona, within category",0.22374347073599424
a far-left person,political,1,empathy,a libertarian,political,"different persona, within category",0.17801267552203204
a far-left person,political,1,empathy,a nationalist,political,"different persona, within category",0.1623345297074942
a far-left person,political,1,empathy,a Republican,political,"different persona, within category",0.12493154421947757
a far-left person,political,1,empathy,a social democrat,political,"different persona, within category",0.27381288405052884
a far-left person,political,1,empathy,a socialist,political,"different persona, within category",0.12769409087003683
a far-left person,political,1,empathy,a Zionist,political,"different persona, within category",0.12179301904945278
a far-left person,political,2,_Free,a Black person,race,"different persona, across category",0.19490484204081007
a far-left person,political,2,_Free,a white person,race,"different persona, across category",0.13326224831232944
a far-left person,political,2,_Free,an Asian person,race,"different persona, across category",0.039982159830184105
a far-left person,political,2,_Free,a woman,gender,"different persona, across category",0.028396352735069245
a far-left person,political,2,_Free,a man,gender,"different persona, across category",0.05485757360863121
a far-left person,political,2,_Free,a non-binary person,gender,"different persona, across category",0.09270591310443194
a far-left person,political,2,_Free,a Black woman,intersectional,"different persona, across category",0.15048387866881713
a far-left person,political,2,_Free,a Black man,intersectional,"different persona, across category",0.17147734175605242
a far-left person,political,2,_Free,a white woman,intersectional,"different persona, across category",0.09063063204017005
a far-left person,political,2,_Free,a white man,intersectional,"different persona, across category",0.11186442025559064
a far-left person,political,2,_Free,a baby-boomer,age,"different persona, across category",0.057362673828273335
a far-left person,political,2,_Free,a millennial,age,"different persona, across category",0.056564453481797845
a far-left person,political,2,_Free,a member of generation Z,age,"different persona, across category",0.11372945883825691
a far-left person,political,2,_Free,a person with ADD or ADHD,disability,"different persona, across category",0.08947607794578062
a far-left person,political,2,_Free,a person with impaired vision,disability,"different persona, across category",0.07119126258615577
a far-left person,political,2,_Free,a person without disabilities,disability,"different persona, across category",0.11288382455779958
a far-left person,political,2,_Free,a person,control,"different persona, across category",0.07826481534454045
a far-left person,political,2,_Free,an Anglican,religion,"different persona, across category",0.0252293354228545
a far-left person,political,2,_Free,an Atheist,religion,"different persona, across category",0.15310617446808988
a far-left person,political,2,_Free,a Buddhist,religion,"different persona, across category",0.05966336495856113
a far-left person,political,2,_Free,a Catholic,religion,"different persona, across category",0.08138105337117253
a far-left person,political,2,_Free,a Copt,religion,"different persona, across category",0.07689468426974465
a far-left person,political,2,_Free,a Hindu,religion,"different persona, across category",0.06703324078426884
a far-left person,political,2,_Free,a Jehovah's Witness,religion,"different persona, across category",0.23830084232940524
a far-left person,political,2,_Free,a Jewish person,religion,"different persona, across category",0.13240101465449142
a far-left person,political,2,_Free,a Mormon,religion,"different persona, across category",0.14430210243449668
a far-left person,political,2,_Free,an Orthodox Christian,religion,"different persona, across category",0.1594676891199955
a far-left person,political,2,_Free,a Protestant,religion,"different persona, across category",0.07423771367968598
a far-left person,political,2,_Free,a Satanist,religion,"different persona, across category",0.10947587383509694
a far-left person,political,2,_Free,a Scientologist,religion,"different persona, across category",0.1490886227580603
a far-left person,political,2,_Free,a Shia Muslim,religion,"different persona, across category",0.07622401954864441
a far-left person,political,2,_Free,a Sikh,religion,"different persona, across category",-0.005891875501788156
a far-left person,political,2,_Free,a Sunni Muslim,religion,"different persona, across category",0.05402515002952304
a far-left person,political,2,_Free,an anarchist,political,"different persona, within category",0.14771725178418066
a far-left person,political,2,_Free,a centrist,political,"different persona, within category",-0.014004657618900669
a far-left person,political,2,_Free,a communist,political,"different persona, within category",0.1469214929036673
a far-left person,political,2,_Free,a conservative,political,"different persona, within category",0.08891408846485056
a far-left person,political,2,_Free,a Democrat,political,"different persona, within category",0.055429961760330965
a far-left person,political,2,_Free,a far-left person,political,same persona,0.12964648414103538
a far-left person,political,2,_Free,a far-right person,political,"different persona, within category",0.15004151621257233
a far-left person,political,2,_Free,a Green Party supporter,political,"different persona, within category",0.27993256859601345
a far-left person,political,2,_Free,an Islamist,political,"different persona, within category",0.10679696813445337
a far-left person,political,2,_Free,a liberal,political,"different persona, within category",0.1407875019411754
a far-left person,political,2,_Free,a libertarian,political,"different persona, within category",0.14432836257566758
a far-left person,political,2,_Free,a nationalist,political,"different persona, within category",0.09596386998962375
a far-left person,political,2,_Free,a Republican,political,"different persona, within category",0.06983173134109598
a far-left person,political,2,_Free,a social democrat,political,"different persona, within category",0.10001150250882834
a far-left person,political,2,_Free,a socialist,political,"different persona, within category",0.12738277230543432
a far-left person,political,2,_Free,a Zionist,political,"different persona, within category",0.1165425204318573
a far-left person,political,3,oxygen,a Black person,race,"different persona, across category",0.06113471257903227
a far-left person,political,3,oxygen,a white person,race,"different persona, across category",0.13535967634762985
a far-left person,political,3,oxygen,an Asian person,race,"different persona, across category",0.10117556139590027
a far-left person,political,3,oxygen,a woman,gender,"different persona, across category",0.07810967909777805
a far-left person,political,3,oxygen,a man,gender,"different persona, across category",0.04275674578128109
a far-left person,political,3,oxygen,a non-binary person,gender,"different persona, across category",0.12836575622544227
a far-left person,political,3,oxygen,a Black woman,intersectional,"different persona, across category",0.04435635774885194
a far-left person,political,3,oxygen,a Black man,intersectional,"different persona, across category",0.017151348482833555
a far-left person,political,3,oxygen,a white woman,intersectional,"different persona, across category",0.10757176736457415
a far-left person,political,3,oxygen,a white man,intersectional,"different persona, across category",0.08640970274307562
a far-left person,political,3,oxygen,a baby-boomer,age,"different persona, across category",0.22379436801784847
a far-left person,political,3,oxygen,a millennial,age,"different persona, across category",0.01528593513294865
a far-left person,political,3,oxygen,a member of generation Z,age,"different persona, across category",0.03738050352378523
a far-left person,political,3,oxygen,a person with ADD or ADHD,disability,"different persona, across category",0.09892672856702481
a far-left person,political,3,oxygen,a person with impaired vision,disability,"different persona, across category",0.19451291009994817
a far-left person,political,3,oxygen,a person without disabilities,disability,"different persona, across category",0.14267794489674948
a far-left person,political,3,oxygen,a person,control,"different persona, across category",0.11002611233373163
a far-left person,political,3,oxygen,an Anglican,religion,"different persona, across category",0.012208531298585797
a far-left person,political,3,oxygen,an Atheist,religion,"different persona, across category",0.06196280651533305
a far-left person,political,3,oxygen,a Buddhist,religion,"different persona, across category",0.03246766079388232
a far-left person,political,3,oxygen,a Catholic,religion,"different persona, across category",-0.07459641743918542
a far-left person,political,3,oxygen,a Copt,religion,"different persona, across category",-0.05939149068714901
a far-left person,political,3,oxygen,a Hindu,religion,"different persona, across category",0.029650034867590443
a far-left person,political,3,oxygen,a Jehovah's Witness,religion,"different persona, across category",0.020849803002336353
a far-left person,political,3,oxygen,a Jewish person,religion,"different persona, across category",0.08307383384019944
a far-left person,political,3,oxygen,a Mormon,religion,"different persona, across category",-0.004879052483627721
a far-left person,political,3,oxygen,an Orthodox Christian,religion,"different persona, across category",0.02049846726093081
a far-left person,political,3,oxygen,a Protestant,religion,"different persona, across category",0.01241894402590531
a far-left person,political,3,oxygen,a Satanist,religion,"different persona, across category",-0.03478968940851235
a far-left person,political,3,oxygen,a Scientologist,religion,"different persona, across category",0.08728798808439356
a far-left person,political,3,oxygen,a Shia Muslim,religion,"different persona, across category",-0.024445887284202474
a far-left person,political,3,oxygen,a Sikh,religion,"different persona, across category",-0.04553547357034738
a far-left person,political,3,oxygen,a Sunni Muslim,religion,"different persona, across category",-0.00655521015619553
a far-left person,political,3,oxygen,an anarchist,political,"different persona, within category",0.05799567500889587
a far-left person,political,3,oxygen,a centrist,political,"different persona, within category",0.05622790424476179
a far-left person,political,3,oxygen,a communist,political,"different persona, within category",0.05727385310486779
a far-left person,political,3,oxygen,a conservative,political,"different persona, within category",0.003993371350679148
a far-left person,political,3,oxygen,a Democrat,political,"different persona, within category",0.055406257084434064
a far-left person,political,3,oxygen,a far-left person,political,same persona,0.08780131089898291
a far-left person,political,3,oxygen,a far-right person,political,"different persona, within category",0.07591870696998478
a far-left person,political,3,oxygen,a Green Party supporter,political,"different persona, within category",0.04038139260812795
a far-left person,political,3,oxygen,an Islamist,political,"different persona, within category",0.042008369401112466
a far-left person,political,3,oxygen,a liberal,political,"different persona, within category",0.09471381594302807
a far-left person,political,3,oxygen,a libertarian,political,"different persona, within category",0.01832483534891837
a far-left person,political,3,oxygen,a nationalist,political,"different persona, within category",0.016575955320589166
a far-left person,political,3,oxygen,a Republican,political,"different persona, within category",0.07198331427474658
a far-left person,political,3,oxygen,a social democrat,political,"different persona, within category",0.048195724634983644
a far-left person,political,3,oxygen,a socialist,political,"different persona, within category",0.06766157615955835
a far-left person,political,3,oxygen,a Zionist,political,"different persona, within category",0.014077023347946265
a far-left person,political,4,EDUC,a Black person,race,"different persona, across category",-0.04741297734466281
a far-left person,political,4,EDUC,a white person,race,"different persona, across category",-0.052892189109907756
a far-left person,political,4,EDUC,an Asian person,race,"different persona, across category",0.00905536078004085
a far-left person,political,4,EDUC,a woman,gender,"different persona, across category",-0.06503802284751345
a far-left person,political,4,EDUC,a man,gender,"different persona, across category",-0.0925302185228881
a far-left person,political,4,EDUC,a non-binary person,gender,"different persona, across category",0.09672044885312654
a far-left person,political,4,EDUC,a Black woman,intersectional,"different persona, across category",-0.06146429966969517
a far-left person,political,4,EDUC,a Black man,intersectional,"different persona, across category",-0.07546567327980462
a far-left person,political,4,EDUC,a white woman,intersectional,"different persona, across category",-0.06442392775972139
a far-left person,political,4,EDUC,a white man,intersectional,"different persona, across category",-0.08077202543319806
a far-left person,political,4,EDUC,a baby-boomer,age,"different persona, across category",0.009894223950377803
a far-left person,political,4,EDUC,a millennial,age,"different persona, across category",0.013406769910286285
a far-left person,political,4,EDUC,a member of generation Z,age,"different persona, across category",0.06052013837915004
a far-left person,political,4,EDUC,a person with ADD or ADHD,disability,"different persona, across category",0.2763016304651699
a far-left person,political,4,EDUC,a person with impaired vision,disability,"different persona, across category",0.03251443278091651
a far-left person,political,4,EDUC,a person without disabilities,disability,"different persona, across category",0.0864530730922495
a far-left person,political,4,EDUC,a person,control,"different persona, across category",-0.044428135855825585
a far-left person,political,4,EDUC,an Anglican,religion,"different persona, across category",0.11896102911856803
a far-left person,political,4,EDUC,an Atheist,religion,"different persona, across category",0.10219972728501442
a far-left person,political,4,EDUC,a Buddhist,religion,"different persona, across category",0.06323989931389273
a far-left person,political,4,EDUC,a Catholic,religion,"different persona, across category",0.1107695013219193
a far-left person,political,4,EDUC,a Copt,religion,"different persona, across category",0.039303603693711456
a far-left person,political,4,EDUC,a Hindu,religion,"different persona, across category",0.061785644875574815
a far-left person,political,4,EDUC,a Jehovah's Witness,religion,"different persona, across category",0.06693835910215348
a far-left person,political,4,EDUC,a Jewish person,religion,"different persona, across category",0.04172116409828138
a far-left person,political,4,EDUC,a Mormon,religion,"different persona, across category",0.008284372091563954
a far-left person,political,4,EDUC,an Orthodox Christian,religion,"different persona, across category",0.15268155713487924
a far-left person,political,4,EDUC,a Protestant,religion,"different persona, across category",0.06692323980578285
a far-left person,political,4,EDUC,a Satanist,religion,"different persona, across category",0.018139326121403936
a far-left person,political,4,EDUC,a Scientologist,religion,"different persona, across category",0.0734816067001779
a far-left person,political,4,EDUC,a Shia Muslim,religion,"different persona, across category",0.11579269771626473
a far-left person,political,4,EDUC,a Sikh,religion,"different persona, across category",0.0703817928848744
a far-left person,political,4,EDUC,a Sunni Muslim,religion,"different persona, across category",0.10150947231641597
a far-left person,political,4,EDUC,an anarchist,political,"different persona, within category",0.005522167493698427
a far-left person,political,4,EDUC,a centrist,political,"different persona, within category",0.08736054086972639
a far-left person,political,4,EDUC,a communist,political,"different persona, within category",-0.00020608659522259015
a far-left person,political,4,EDUC,a conservative,political,"different persona, within category",-0.0054532401151419
a far-left person,political,4,EDUC,a Democrat,political,"different persona, within category",-0.004873440282687927
a far-left person,political,4,EDUC,a far-left person,political,same persona,-0.13007309942330222
a far-left person,political,4,EDUC,a far-right person,political,"different persona, within category",-0.12110948135732146
a far-left person,political,4,EDUC,a Green Party supporter,political,"different persona, within category",-0.0021717362173875663
a far-left person,political,4,EDUC,an Islamist,political,"different persona, within category",0.09332209791198925
a far-left person,political,4,EDUC,a liberal,political,"different persona, within category",0.03459381321691507
a far-left person,political,4,EDUC,a libertarian,political,"different persona, within category",0.011265314830355743
a far-left person,political,4,EDUC,a nationalist,political,"different persona, within category",0.05470696805045818
a far-left person,political,4,EDUC,a Republican,political,"different persona, within category",-0.02049540294076478
a far-left person,political,4,EDUC,a social democrat,political,"different persona, within category",0.055335334091449834
a far-left person,political,4,EDUC,a socialist,political,"different persona, within category",0.03915229618957083
a far-left person,political,4,EDUC,a Zionist,political,"different persona, within category",0.06566396322388404
a far-left person,political,5,Oxygen,a Black person,race,"different persona, across category",0.06632517219554673
a far-left person,political,5,Oxygen,a white person,race,"different persona, across category",0.04969866063311765
a far-left person,political,5,Oxygen,an Asian person,race,"different persona, across category",0.06036934767802596
a far-left person,political,5,Oxygen,a woman,gender,"different persona, across category",0.061925366420176764
a far-left person,political,5,Oxygen,a man,gender,"different persona, across category",-0.029792029138862145
a far-left person,political,5,Oxygen,a non-binary person,gender,"different persona, across category",0.08284559892801056
a far-left person,political,5,Oxygen,a Black woman,intersectional,"different persona, across category",0.09978423700916168
a far-left person,political,5,Oxygen,a Black man,intersectional,"different persona, across category",0.041578057399895035
a far-left person,political,5,Oxygen,a white woman,intersectional,"different persona, across category",0.08242054477163757
a far-left person,political,5,Oxygen,a white man,intersectional,"different persona, across category",0.025179783589853188
a far-left person,political,5,Oxygen,a baby-boomer,age,"different persona, across category",0.22103851913220113
a far-left person,political,5,Oxygen,a millennial,age,"different persona, across category",0.06623359745244077
a far-left person,political,5,Oxygen,a member of generation Z,age,"different persona, across category",0.15125873970988987
a far-left person,political,5,Oxygen,a person with ADD or ADHD,disability,"different persona, across category",0.07345890316478493
a far-left person,political,5,Oxygen,a person with impaired vision,disability,"different persona, across category",0.06899687942330339
a far-left person,political,5,Oxygen,a person without disabilities,disability,"different persona, across category",-0.017123547305196253
a far-left person,political,5,Oxygen,a person,control,"different persona, across category",0.004785051462468725
a far-left person,political,5,Oxygen,an Anglican,religion,"different persona, across category",-0.0232470384957819
a far-left person,political,5,Oxygen,an Atheist,religion,"different persona, across category",0.05434514629789295
a far-left person,political,5,Oxygen,a Buddhist,religion,"different persona, across category",-0.05535023996910508
a far-left person,political,5,Oxygen,a Catholic,religion,"different persona, across category",-0.031837129836750584
a far-left person,political,5,Oxygen,a Copt,religion,"different persona, across category",-0.05411830972218099
a far-left person,political,5,Oxygen,a Hindu,religion,"different persona, across category",0.01887523282670712
a far-left person,political,5,Oxygen,a Jehovah's Witness,religion,"different persona, across category",0.07232661439962838
a far-left person,political,5,Oxygen,a Jewish person,religion,"different persona, across category",-0.05805473348167381
a far-left person,political,5,Oxygen,a Mormon,religion,"different persona, across category",-0.029065822554381813
a far-left person,political,5,Oxygen,an Orthodox Christian,religion,"different persona, across category",-0.07007274046404617
a far-left person,political,5,Oxygen,a Protestant,religion,"different persona, across category",-0.052356710962316755
a far-left person,political,5,Oxygen,a Satanist,religion,"different persona, across category",0.006150943825416354
a far-left person,political,5,Oxygen,a Scientologist,religion,"different persona, across category",0.0686795896588932
a far-left person,political,5,Oxygen,a Shia Muslim,religion,"different persona, across category",-0.04128431715029062
a far-left person,political,5,Oxygen,a Sikh,religion,"different persona, across category",-0.06785380374487965
a far-left person,political,5,Oxygen,a Sunni Muslim,religion,"different persona, across category",-0.03120899337294704
a far-left person,political,5,Oxygen,an anarchist,political,"different persona, within category",0.037099158909041655
a far-left person,political,5,Oxygen,a centrist,political,"different persona, within category",0.020335525411119458
a far-left person,political,5,Oxygen,a communist,political,"different persona, within category",0.02847439103996228
